Device Name,Model,SSID,Agent Version,Serial Number,OS Version,Group Path,OS Build Number,Application Package,Application Name,Application Version 
UK-AMG-LEEDS_ACAD-10,XT3,TM-Presence,28.59,2314510369,9,Home/Regions/United Kingdom & Ireland/United Kingdom/Clients/Ticketmaster and LiveNation/Academy Music Group (AMG)/O2 Leeds Academy,91.18 (Jul 10 2024),com.ticketmaster.blackbird.horizon,TM1 Entry,7.20.1 (2748)
UK-AMG-LEEDS_ACAD-11,XT3,TM-Presence,28.579999999999998,2314510142,9,Home/Regions/United Kingdom & Ireland/United Kingdom/Clients/Ticketmaster and LiveNation/Academy Music Group (AMG)/O2 Leeds Academy,91.18 (Jul 10 2024),com.ticketmaster.blackbird.horizon,TM1 Entry,7.20.1 (2748)
UK-AMG-LEIC_ACADEMY-002,XT3,TM-Presence,28.59,2314410370,9,Home/Regions/United Kingdom & Ireland/United Kingdom/Clients/Ticketmaster and LiveNation/Academy Music Group (AMG)/O2 Leicester Academy,91.18 (Jul 10 2024),com.ticketmaster.blackbird.horizon,TM1 Entry,7.20.1 (2748)
UK-AMG-LEIC_ACADEMY-004,XT3,TM-Presence,28.59,2314510814,9,Home/Regions/United Kingdom & Ireland/United Kingdom/Clients/Ticketmaster and LiveNation/Academy Music Group (AMG)/O2 Leicester Academy,91.18 (Jul 10 2024),com.ticketmaster.blackbird.horizon,TM1 Entry,7.20.1 (2748)
UK-AMG-LEIC_ACADEMY-004,XT3,TM-Presence,28.59,2314510814,9,Home/Regions/United Kingdom & Ireland/United Kingdom/Clients/Ticketmaster and LiveNation/Academy Music Group (AMG)/O2 Leicester Academy,91.18 (Jul 10 2024),com.ticketweb.scanner.xt2,TW CheckIn,2.3.0.847 (66)
UK-AMG-LEIC_ACADEMY-005,XT3,TM-Presence,28.579999999999998,2314510857,9,Home/Regions/United Kingdom & Ireland/United Kingdom/Clients/Ticketmaster and LiveNation/Academy Music Group (AMG)/O2 Leicester Academy,91.18 (Jul 10 2024),com.ticketmaster.blackbird.horizon,TM1 Entry,7.20.1 (2748)
UK-AMG-LEIC_ACADEMY-008,XT3,TM-Presence,28.57,2314610090,9,Home/Regions/United Kingdom & Ireland/United Kingdom/Clients/Ticketmaster and LiveNation/Academy Music Group (AMG)/O2 Leicester Academy,91.18 (Jul 10 2024),com.ticketmaster.blackbird.horizon,TM1 Entry,7.20.1 (2748)
UK-AMG-LEIC_ACADEMY-009,XT3,TM-Presence,28.579999999999998,2314510421,9,Home/Regions/United Kingdom & Ireland/United Kingdom/Clients/Ticketmaster and LiveNation/Academy Music Group (AMG)/O2 Leicester Academy,91.18 (Jul 10 2024),com.ticketmaster.blackbird.horizon,TM1 Entry,7.20.1 (2748)
UK-AMG-LEIC_ACADEMY-010,XT3,TM-Presence,28.59,2314610002,9,Home/Regions/United Kingdom & Ireland/United Kingdom/Clients/Ticketmaster and LiveNation/Academy Music Group (AMG)/O2 Leicester Academy,91.18 (Jul 10 2024),com.ticketmaster.blackbird.horizon,TM1 Entry,7.20.1 (2748)
UK-AMG-EDIN_ACAD-04,XT3,TM-Presence,28.59,2314510474,9,Home/Regions/United Kingdom & Ireland/United Kingdom/Clients/Ticketmaster and LiveNation/Academy Music Group (AMG)/O2 Edinburgh Academy,91.18 (Jul 10 2024),com.ticketmaster.blackbird.horizon,TM1 Entry,7.20.1 (2748)
UK-AMG-EDIN_ACAD-06,XT3,TM-Presence,28.59,2314510355,9,Home/Regions/United Kingdom & Ireland/United Kingdom/Clients/Ticketmaster and LiveNation/Academy Music Group (AMG)/O2 Edinburgh Academy,91.18 (Jul 10 2024),com.ticketmaster.blackbird.horizon,TM1 Entry,7.20.1 (2748)
UK-AMG-EDIN_ACAD-08,XT3,TM-Presence,28.59,2314410234,9,Home/Regions/United Kingdom & Ireland/United Kingdom/Clients/Ticketmaster and LiveNation/Academy Music Group (AMG)/O2 Edinburgh Academy,91.18 (Jul 10 2024),com.ticketmaster.blackbird.horizon,TM1 Entry,7.20.1 (2748)
UK-AMG-EDIN_ACAD-09,XT3,TM-Presence,28.59,2314510244,9,Home/Regions/United Kingdom & Ireland/United Kingdom/Clients/Ticketmaster and LiveNation/Academy Music Group (AMG)/O2 Edinburgh Academy,91.18 (Jul 10 2024),com.ticketmaster.blackbird.horizon,TM1 Entry,7.20.1 (2748)
UK-AMG-EDIN_ACAD-10,XT3,TM-Presence,28.59,2314410162,9,Home/Regions/United Kingdom & Ireland/United Kingdom/Clients/Ticketmaster and LiveNation/Academy Music Group (AMG)/O2 Edinburgh Academy,91.18 (Jul 10 2024),com.ticketmaster.blackbird.horizon,TM1 Entry,7.20.1 (2748)
UK-AMG-EDIN_ACAD-12,XT3,TM-Presence,28.59,2314510251,9,Home/Regions/United Kingdom & Ireland/United Kingdom/Clients/Ticketmaster and LiveNation/Academy Music Group (AMG)/O2 Edinburgh Academy,91.18 (Jul 10 2024),com.ticketmaster.blackbird.horizon,TM1 Entry,7.20.1 (2748)
UK-AMG-EDIN_ACAD-16,XT3,TM-Presence,28.59,2314410248,9,Home/Regions/United Kingdom & Ireland/United Kingdom/Clients/Ticketmaster and LiveNation/Academy Music Group (AMG)/O2 Edinburgh Academy,91.18 (Jul 10 2024),com.ticketmaster.blackbird.horizon,TM1 Entry,7.20.1 (2748)
UK-AMG-GLAS_ACAD-01,XT3,TM-Presence,28.59,2314510116,9,Home/Regions/United Kingdom & Ireland/United Kingdom/Clients/Ticketmaster and LiveNation/Academy Music Group (AMG)/O2 Glasgow Academy,91.18 (Jul 10 2024),com.ticketmaster.blackbird.horizon,TM1 Entry,7.20.1 (2748)
UK-AMG-GLAS_ACAD-02,XT3,TM-Presence,28.59,2007010243,9,Home/Regions/United Kingdom & Ireland/United Kingdom/Clients/Ticketmaster and LiveNation/Academy Music Group (AMG)/O2 Glasgow Academy,91.18 (Jul 10 2024),com.ticketmaster.blackbird.horizon,TM1 Entry,7.20.1 (2748)
UK-AMG-GLAS_ACAD-04,XT3,TM-Presence,28.59,2314510113,9,Home/Regions/United Kingdom & Ireland/United Kingdom/Clients/Ticketmaster and LiveNation/Academy Music Group (AMG)/O2 Glasgow Academy,91.18 (Jul 10 2024),com.ticketmaster.blackbird.horizon,TM1 Entry,7.20.1 (2748)
UK-AMG-GLAS_ACAD-09,XT3,TM-Presence,28.59,2314410272,9,Home/Regions/United Kingdom & Ireland/United Kingdom/Clients/Ticketmaster and LiveNation/Academy Music Group (AMG)/O2 Glasgow Academy,91.18 (Jul 10 2024),com.ticketmaster.blackbird.horizon,TM1 Entry,7.20.1 (2748)
UK-AMG-GLAS_ACAD-10,XT3,TM-Presence,28.59,2314510365,9,Home/Regions/United Kingdom & Ireland/United Kingdom/Clients/Ticketmaster and LiveNation/Academy Music Group (AMG)/O2 Glasgow Academy,91.18 (Jul 10 2024),com.ticketmaster.blackbird.horizon,TM1 Entry,7.20.1 (2748)
UK-AMG-GLAS_ACAD-11,XT3,TM-Presence,28.59,2314510167,9,Home/Regions/United Kingdom & Ireland/United Kingdom/Clients/Ticketmaster and LiveNation/Academy Music Group (AMG)/O2 Glasgow Academy,91.18 (Jul 10 2024),com.ticketmaster.blackbird.horizon,TM1 Entry,7.20.1 (2748)
UK-AMG-ISL-003,XT3,TM-Presence,28.59,2314410530,9,Home/Regions/United Kingdom & Ireland/United Kingdom/Clients/Ticketmaster and LiveNation/Academy Music Group (AMG)/O2 Islington Academy,91.18 (Jul 10 2024),com.ticketmaster.blackbird.horizon,TM1 Entry,7.20.1 (2748)
UK-AMG-ISL-005,XT3,TM-Presence,28.59,2314510550,9,Home/Regions/United Kingdom & Ireland/United Kingdom/Clients/Ticketmaster and LiveNation/Academy Music Group (AMG)/O2 Islington Academy,91.18 (Jul 10 2024),com.ticketmaster.blackbird.horizon,TM1 Entry,7.20.1 (2748)
UK-AMG-ISL-006,XT3,TM-Presence,28.59,2314610014,9,Home/Regions/United Kingdom & Ireland/United Kingdom/Clients/Ticketmaster and LiveNation/Academy Music Group (AMG)/O2 Islington Academy,91.18 (Jul 10 2024),com.ticketmaster.blackbird.horizon,TM1 Entry,7.20.1 (2748)
UK-AMG-ISL-007,XT3,TM-Presence,28.59,2314510538,9,Home/Regions/United Kingdom & Ireland/United Kingdom/Clients/Ticketmaster and LiveNation/Academy Music Group (AMG)/O2 Islington Academy,91.18 (Jul 10 2024),com.ticketmaster.blackbird.horizon,TM1 Entry,7.20.1 (2748)
UK-AMG-KTF-01,XT3,LNVisitor,28.59,2314510577,9,Home/Regions/United Kingdom & Ireland/United Kingdom/Clients/Ticketmaster and LiveNation/Academy Music Group (AMG)/O2 Kentish Town Forum,91.18 (Jul 10 2024),com.ticketmaster.blackbird.horizon,TM1 Entry,7.20.1 (2748)
UK-AMG-KTF-02,XT3,TM-Presence,28.59,2314510201,9,Home/Regions/United Kingdom & Ireland/United Kingdom/Clients/Ticketmaster and LiveNation/Academy Music Group (AMG)/O2 Kentish Town Forum,91.18 (Jul 10 2024),com.ticketmaster.blackbird.horizon,TM1 Entry,7.20.1 (2748)
UK-AMG-KTF-06,XT3,TM-Presence,28.59,2314510524,9,Home/Regions/United Kingdom & Ireland/United Kingdom/Clients/Ticketmaster and LiveNation/Academy Music Group (AMG)/O2 Kentish Town Forum,91.18 (Jul 10 2024),com.ticketmaster.blackbird.horizon,TM1 Entry,7.20.1 (2748)
UK-AMG-KTF-07,XT3,TM-Presence,28.59,2314510056,9,Home/Regions/United Kingdom & Ireland/United Kingdom/Clients/Ticketmaster and LiveNation/Academy Music Group (AMG)/O2 Kentish Town Forum,91.18 (Jul 10 2024),com.ticketmaster.blackbird.horizon,TM1 Entry,7.20.1 (2748)
UK-AMG-LEEDS_ACAD-01,XT3,TM-Presence,28.59,2314510058,9,Home/Regions/United Kingdom & Ireland/United Kingdom/Clients/Ticketmaster and LiveNation/Academy Music Group (AMG)/O2 Leeds Academy,91.18 (Jul 10 2024),com.ticketmaster.blackbird.horizon,TM1 Entry,7.20.1 (2748)
UK-AMG-LEEDS_ACAD-02,XT3,TM-Presence,28.59,2314510442,9,Home/Regions/United Kingdom & Ireland/United Kingdom/Clients/Ticketmaster and LiveNation/Academy Music Group (AMG)/O2 Leeds Academy,91.18 (Jul 10 2024),com.ticketmaster.blackbird.horizon,TM1 Entry,7.20.1 (2748)
UK-AMG-LEEDS_ACAD-04,XT3,TM-Presence,28.59,2314510410,9,Home/Regions/United Kingdom & Ireland/United Kingdom/Clients/Ticketmaster and LiveNation/Academy Music Group (AMG)/O2 Leeds Academy,91.18 (Jul 10 2024),com.ticketmaster.blackbird.horizon,TM1 Entry,7.20.1 (2748)
UK-AMG-LEEDS_ACAD-05,XT3,TM-Presence,28.579999999999998,2314510147,9,Home/Regions/United Kingdom & Ireland/United Kingdom/Clients/Ticketmaster and LiveNation/Academy Music Group (AMG)/O2 Leeds Academy,91.18 (Jul 10 2024),com.ticketmaster.blackbird.horizon,TM1 Entry,7.20.1 (2748)
UK-AMG-LEEDS_ACAD-07,XT3,TM-Presence,28.59,2314410180,9,Home/Regions/United Kingdom & Ireland/United Kingdom/Clients/Ticketmaster and LiveNation/Academy Music Group (AMG)/O2 Leeds Academy,91.18 (Jul 10 2024),com.ticketmaster.blackbird.horizon,TM1 Entry,7.20.1 (2748)
UK-AMG-LEEDS_ACAD-09,XT3,LNVisitor,28.59,2314510358,9,Home/Regions/United Kingdom & Ireland/United Kingdom/Clients/Ticketmaster and LiveNation/Academy Music Group (AMG)/O2 Leeds Academy,91.18 (Jul 10 2024),com.ticketmaster.blackbird.horizon,TM1 Entry,7.20.1 (2748)
UK-AMG-LEEDS_ACAD-12,XT3,TM-Presence,28.59,2314510052,9,Home/Regions/United Kingdom & Ireland/United Kingdom/Clients/Ticketmaster and LiveNation/Academy Music Group (AMG)/O2 Leeds Academy,91.18 (Jul 10 2024),com.ticketmaster.blackbird.horizon,TM1 Entry,7.20.1 (2748)
UK-AMG-LEIC_ACADEMY-001,XT3,TM-Presence,28.579999999999998,2314510868,9,Home/Regions/United Kingdom & Ireland/United Kingdom/Clients/Ticketmaster and LiveNation/Academy Music Group (AMG)/O2 Leicester Academy,91.18 (Jul 10 2024),com.ticketmaster.blackbird.horizon,TM1 Entry,7.20.1 (2748)
UK-AMG-LEIC_ACADEMY-003,XT3,TM-Presence,28.57,2314510605,9,Home/Regions/United Kingdom & Ireland/United Kingdom/Clients/Ticketmaster and LiveNation/Academy Music Group (AMG)/O2 Leicester Academy,91.18 (Jul 10 2024),com.ticketmaster.blackbird.horizon,TM1 Entry,7.20.1 (2748)
UK-AMG-LEIC_ACADEMY-004,XT3,TM-Presence,28.59,2314510814,9,Home/Regions/United Kingdom & Ireland/United Kingdom/Clients/Ticketmaster and LiveNation/Academy Music Group (AMG)/O2 Leicester Academy,91.18 (Jul 10 2024),com.uniiverse.ticketmanager.enterprise,BoxOffice,3.6.7-enterprise (310030607)
UK-AMG-LEIC_ACADEMY-006,XT3,TM-Presence,28.59,2314510320,9,Home/Regions/United Kingdom & Ireland/United Kingdom/Clients/Ticketmaster and LiveNation/Academy Music Group (AMG)/O2 Leicester Academy,91.18 (Jul 10 2024),com.ticketmaster.blackbird.horizon,TM1 Entry,7.20.1 (2748)
UK-AMG-LEIC_ACADEMY-007,XT3,TM-Presence,28.57,2314410454,9,Home/Regions/United Kingdom & Ireland/United Kingdom/Clients/Ticketmaster and LiveNation/Academy Music Group (AMG)/O2 Leicester Academy,91.18 (Jul 10 2024),com.ticketmaster.blackbird.horizon,TM1 Entry,7.20.1 (2748)
UK-AMG-LEIC_ACADEMY-011,XT3,TM-Presence,28.579999999999998,2314510386,9,Home/Regions/United Kingdom & Ireland/United Kingdom/Clients/Ticketmaster and LiveNation/Academy Music Group (AMG)/O2 Leicester Academy,91.18 (Jul 10 2024),com.ticketmaster.blackbird.horizon,TM1 Entry,7.20.1 (2748)
UK-AMG-LEIC_ACADEMY-012,XT3,TM-Presence,28.57,2314510414,9,Home/Regions/United Kingdom & Ireland/United Kingdom/Clients/Ticketmaster and LiveNation/Academy Music Group (AMG)/O2 Leicester Academy,91.18 (Jul 10 2024),com.ticketmaster.blackbird.horizon,TM1 Entry,7.20.1 (2748)
UK-AMG-LIV_ACAD-02,XT3,N/A,28.57,2314510526,9,Home/Regions/United Kingdom & Ireland/United Kingdom/Clients/Ticketmaster and LiveNation/Academy Music Group (AMG)/O2 Liverpool Academy,91.18 (Jul 10 2024),com.ticketmaster.blackbird.horizon,TM1 Entry,7.20.1 (2748)
UK-AMG-LIV_ACAD-05,XT3,TM-Presence,28.579999999999998,2314510316,9,Home/Regions/United Kingdom & Ireland/United Kingdom/Clients/Ticketmaster and LiveNation/Academy Music Group (AMG)/O2 Liverpool Academy,91.18 (Jul 10 2024),com.ticketmaster.blackbird.horizon,TM1 Entry,7.20.1 (2748)
UK-AMG-LIV_ACAD-08,XT3,TM-Presence,28.579999999999998,2314510326,9,Home/Regions/United Kingdom & Ireland/United Kingdom/Clients/Ticketmaster and LiveNation/Academy Music Group (AMG)/O2 Liverpool Academy,91.18 (Jul 10 2024),com.ticketmaster.blackbird.horizon,TM1 Entry,7.20.1 (2748)
UK-AMG-LIV_GOS-01,XT3,N/A,28.579999999999998,2133810205,9,Home/Regions/United Kingdom & Ireland/United Kingdom/Clients/Ticketmaster and LiveNation/Academy Music Group (AMG)/O2 Liverpool Guild of Students,91.18 (Jul 10 2024),com.ticketmaster.blackbird.horizon,TM1 Entry,7.20.1 (2748)
UK-AMG-LIV_GOS-02,XT3,N/A,28.579999999999998,2133810145,9,Home/Regions/United Kingdom & Ireland/United Kingdom/Clients/Ticketmaster and LiveNation/Academy Music Group (AMG)/O2 Liverpool Guild of Students,91.18 (Jul 10 2024),com.ticketmaster.blackbird.horizon,TM1 Entry,7.20.1 (2748)
UK-AMG-LIV_GOS-03,XT3,N/A,28.579999999999998,2133810172,9,Home/Regions/United Kingdom & Ireland/United Kingdom/Clients/Ticketmaster and LiveNation/Academy Music Group (AMG)/O2 Liverpool Guild of Students,91.18 (Jul 10 2024),com.ticketmaster.blackbird.horizon,TM1 Entry,7.20.1 (2748)
UK-AMG-LIV_GOS-04,XT3,N/A,28.579999999999998,2133810152,9,Home/Regions/United Kingdom & Ireland/United Kingdom/Clients/Ticketmaster and LiveNation/Academy Music Group (AMG)/O2 Liverpool Guild of Students,91.18 (Jul 10 2024),com.ticketmaster.blackbird.horizon,TM1 Entry,7.20.1 (2748)
UK-AMG-NEW_CITY_HALL-01,XT3,TM-Presence,28.59,2314510566,9,Home/Regions/United Kingdom & Ireland/United Kingdom/Clients/Ticketmaster and LiveNation/Academy Music Group (AMG)/O2 Newcastle City Hall,91.18 (Jul 10 2024),com.ticketmaster.blackbird.horizon,TM1 Entry,7.20.1 (2748)
UK-AMG-NEW_CITY_HALL-02,XT3,TM-Presence,28.59,2314510141,9,Home/Regions/United Kingdom & Ireland/United Kingdom/Clients/Ticketmaster and LiveNation/Academy Music Group (AMG)/O2 Newcastle City Hall,91.18 (Jul 10 2024),com.ticketmaster.blackbird.horizon,TM1 Entry,7.20.1 (2748)
UK-AMG-NEW_CITY_HALL-03,XT3,TM-Presence,28.59,2314510272,9,Home/Regions/United Kingdom & Ireland/United Kingdom/Clients/Ticketmaster and LiveNation/Academy Music Group (AMG)/O2 Newcastle City Hall,91.18 (Jul 10 2024),com.ticketmaster.blackbird.horizon,TM1 Entry,7.20.1 (2748)
UK-AMG-NEW_CITY_HALL-04,XT3,TM-Presence,28.59,2314510434,9,Home/Regions/United Kingdom & Ireland/United Kingdom/Clients/Ticketmaster and LiveNation/Academy Music Group (AMG)/O2 Newcastle City Hall,91.18 (Jul 10 2024),com.ticketmaster.blackbird.horizon,TM1 Entry,7.20.1 (2748)
UK-AMG-NEW_CITY_HALL-05,XT3,TM-Presence,28.59,2314410226,9,Home/Regions/United Kingdom & Ireland/United Kingdom/Clients/Ticketmaster and LiveNation/Academy Music Group (AMG)/O2 Newcastle City Hall,91.18 (Jul 10 2024),com.ticketmaster.blackbird.horizon,TM1 Entry,7.20.1 (2748)
UK-AMG-NEW_CITY_HALL-06,XT3,TM-Presence,28.59,2314510274,9,Home/Regions/United Kingdom & Ireland/United Kingdom/Clients/Ticketmaster and LiveNation/Academy Music Group (AMG)/O2 Newcastle City Hall,91.18 (Jul 10 2024),com.ticketmaster.blackbird.horizon,TM1 Entry,7.20.1 (2748)
UK-AMG-OX_ACADEMY-001,XT3,TM-Presence,28.59,2314510416,9,Home/Regions/United Kingdom & Ireland/United Kingdom/Clients/Ticketmaster and LiveNation/Academy Music Group (AMG)/O2 Oxford Academy,91.18 (Jul 10 2024),com.ticketmaster.blackbird.horizon,TM1 Entry,7.20.1 (2748)
UK-AMG-OX_ACADEMY-002,XT3,TM-Presence,28.59,2314510419,9,Home/Regions/United Kingdom & Ireland/United Kingdom/Clients/Ticketmaster and LiveNation/Academy Music Group (AMG)/O2 Oxford Academy,91.18 (Jul 10 2024),com.ticketmaster.blackbird.horizon,TM1 Entry,7.20.1 (2748)
UK-AMG-OX_ACADEMY-006,XT3,TM-Presence,28.59,2314510371,9,Home/Regions/United Kingdom & Ireland/United Kingdom/Clients/Ticketmaster and LiveNation/Academy Music Group (AMG)/O2 Oxford Academy,91.18 (Jul 10 2024),com.ticketmaster.blackbird.horizon,TM1 Entry,7.20.1 (2748)
UK-AMG-RITZ-01,XT3,LNVisitor,28.59,2314510530,9,Home/Regions/United Kingdom & Ireland/United Kingdom/Clients/Ticketmaster and LiveNation/Academy Music Group (AMG)/O2 Ritz Manchester,91.18 (Jul 10 2024),com.ticketmaster.blackbird.horizon,TM1 Entry,7.20.1 (2748)
UK-AMG-RITZ-03,XT3,TM-Presence,28.59,2314510757,9,Home/Regions/United Kingdom & Ireland/United Kingdom/Clients/Ticketmaster and LiveNation/Academy Music Group (AMG)/O2 Ritz Manchester,91.18 (Jul 10 2024),com.ticketmaster.blackbird.horizon,TM1 Entry,7.20.1 (2748)
UK-AMG-RITZ-04,XT3,TM-Presence,28.59,2314510736,9,Home/Regions/United Kingdom & Ireland/United Kingdom/Clients/Ticketmaster and LiveNation/Academy Music Group (AMG)/O2 Ritz Manchester,91.18 (Jul 10 2024),com.ticketmaster.blackbird.horizon,TM1 Entry,7.20.1 (2748)
UK-AMG-RITZ-05,XT3,TM-Presence,28.59,2314510514,9,Home/Regions/United Kingdom & Ireland/United Kingdom/Clients/Ticketmaster and LiveNation/Academy Music Group (AMG)/O2 Ritz Manchester,91.18 (Jul 10 2024),com.ticketmaster.blackbird.horizon,TM1 Entry,7.20.1 (2748)
UK-AMG-RITZ-07,XT3,TM-Presence,28.579999999999998,2314510351,9,Home/Regions/United Kingdom & Ireland/United Kingdom/Clients/Ticketmaster and LiveNation/Academy Music Group (AMG)/O2 Ritz Manchester,91.18 (Jul 10 2024),com.ticketmaster.blackbird.horizon,TM1 Entry,7.20.1 (2748)
UK-AMG-RITZ-08,XT3,TM-Presence,28.579999999999998,2314510547,9,Home/Regions/United Kingdom & Ireland/United Kingdom/Clients/Ticketmaster and LiveNation/Academy Music Group (AMG)/O2 Ritz Manchester,91.18 (Jul 10 2024),com.ticketmaster.blackbird.horizon,TM1 Entry,7.20.1 (2748)
UK-AMG-SBE-002,XT3,TM-Presence,28.59,2323710004,9,Home/Regions/United Kingdom & Ireland/United Kingdom/Clients/Ticketmaster and LiveNation/Academy Music Group (AMG)/O2 Shepherds Bush Empire,91.18 (Jul 10 2024),com.ticketmaster.blackbird.horizon,TM1 Entry,7.20.1 (2748)
UK-AMG-SOUTH_GH-004,XT3,LNVisitor,28.559999999999999,2323710073,9,Home/Regions/United Kingdom & Ireland/United Kingdom/Clients/Ticketmaster and LiveNation/Academy Music Group (AMG)/O2 Southampton Guildhall,91.18 (Jul 10 2024),com.ticketmaster.blackbird.horizon,TM1 Entry,7.19.2 (2718)
UK-AMG-SOUTH_GH-005,XT3,TM-Presence,28.59,2323710010,9,Home/Regions/United Kingdom & Ireland/United Kingdom/Clients/Ticketmaster and LiveNation/Academy Music Group (AMG)/O2 Southampton Guildhall,91.18 (Jul 10 2024),com.ticketmaster.blackbird.horizon,TM1 Entry,7.20.1 (2748)
UK-AMG-SOUTH_GH-006,XT3,TM-Presence,28.59,2323710046,9,Home/Regions/United Kingdom & Ireland/United Kingdom/Clients/Ticketmaster and LiveNation/Academy Music Group (AMG)/O2 Southampton Guildhall,91.18 (Jul 10 2024),com.ticketmaster.blackbird.horizon,TM1 Entry,7.20.1 (2748)
UK-AMG-SOUTH_GH-007,XT3,TM-Presence,28.59,2323710055,9,Home/Regions/United Kingdom & Ireland/United Kingdom/Clients/Ticketmaster and LiveNation/Academy Music Group (AMG)/O2 Southampton Guildhall,91.18 (Jul 10 2024),com.ticketmaster.blackbird.horizon,TM1 Entry,7.20.1 (2748)
UK-AMG-VIC_WH-04,XT3,LNVisitor,28.59,2132510047,9,Home/Regions/United Kingdom & Ireland/United Kingdom/Clients/Ticketmaster and LiveNation/Academy Music Group (AMG)/O2 Victoria Warehouse,91.18 (Jul 10 2024),com.ticketmaster.blackbird.horizon,TM1 Entry,7.20.1 (2748)
UK-AMG-VIC_WH-05,XT3,TM-Presence,28.59,2132510120,9,Home/Regions/United Kingdom & Ireland/United Kingdom/Clients/Ticketmaster and LiveNation/Academy Music Group (AMG)/O2 Victoria Warehouse,91.18 (Jul 10 2024),com.ticketmaster.blackbird.horizon,TM1 Entry,7.20.1 (2748)
UK-AMG-VIC_WH-07,XT3,TM-Presence,28.59,2132510086,9,Home/Regions/United Kingdom & Ireland/United Kingdom/Clients/Ticketmaster and LiveNation/Academy Music Group (AMG)/O2 Victoria Warehouse,91.18 (Jul 10 2024),com.ticketmaster.blackbird.horizon,TM1 Entry,7.20.1 (2748)
UK-AMG-VIC_WH-08,XT3,LNVisitor,28.59,2132510188,9,Home/Regions/United Kingdom & Ireland/United Kingdom/Clients/Ticketmaster and LiveNation/Academy Music Group (AMG)/O2 Victoria Warehouse,91.18 (Jul 10 2024),com.ticketmaster.blackbird.horizon,TM1 Entry,7.20.1 (2748)
UK-AMG-VIC_WH-09,XT3,TM-Presence,28.579999999999998,2132510128,9,Home/Regions/United Kingdom & Ireland/United Kingdom/Clients/Ticketmaster and LiveNation/Academy Music Group (AMG)/O2 Victoria Warehouse,91.18 (Jul 10 2024),com.ticketmaster.blackbird.horizon,TM1 Entry,7.20.1 (2748)
UK-AMG-VIC_WH-10,XT3,TM-Presence,28.59,2132510171,9,Home/Regions/United Kingdom & Ireland/United Kingdom/Clients/Ticketmaster and LiveNation/Academy Music Group (AMG)/O2 Victoria Warehouse,91.18 (Jul 10 2024),com.ticketmaster.blackbird.horizon,TM1 Entry,7.20.1 (2748)
UK-AMG-VIC_WH-11,XT3,TM-Presence,28.59,2132510124,9,Home/Regions/United Kingdom & Ireland/United Kingdom/Clients/Ticketmaster and LiveNation/Academy Music Group (AMG)/O2 Victoria Warehouse,91.18 (Jul 10 2024),com.ticketmaster.blackbird.horizon,TM1 Entry,7.20.1 (2748)
